1472538117.4379827: rece_time:1472538117.438369036
1472538185.4306381: rece_time:1472538185.431022882
1472538186.4318309: rece_time:1472538186.432173967
1472538187.4347778: rece_time:1472538187.435280085
1472538188.4388028: rece_time:1472538188.439218998
1472538189.4363134: rece_time:1472538189.436810970
1472538190.4387968: rece_time:1472538190.439151049
1472538191.4339604: rece_time:1472538191.434299946
1472538192.4372525: rece_time:1472538192.437720060
1472538193.4371727: rece_time:1472538193.437587023
1472538194.4353495: rece_time:1472538194.435749054
1472538195.4364077: rece_time:1472538195.436774969
1472538196.4381205: rece_time:1472538196.438539028
1472538197.4388003: rece_time:1472538197.439187050
1472538198.4387987: rece_time:1472538198.439213991
1472538199.4358690: rece_time:1472538199.436238050
1472538200.4363930: rece_time:1472538200.436762094
1472538201.4388009: rece_time:1472538201.439166069
1472538202.4388062: rece_time:1472538202.439198017
1472538203.4357551: rece_time:1472538203.436134100
1472538204.4362618: rece_time:1472538204.436661005
1472538205.4362946: rece_time:1472538205.436645031
1472538206.4363055: rece_time:1472538206.436718941
1472538207.4388103: rece_time:1472538207.439261913
1472538208.4383643: rece_time:1472538208.438718081
1472538209.4367246: rece_time:1472538209.437151909
1472538210.4388354: rece_time:1472538210.439274073
1472538211.4330580: rece_time:1472538211.433425903
1472538212.4316497: rece_time:1472538212.432065010
1472538213.4309365: rece_time:1472538213.431370974
1472538214.4353482: rece_time:1472538214.435736895
1472538215.4363499: rece_time:1472538215.436762094
1472538216.4388075: rece_time:1472538216.439168930
1472538217.4356565: rece_time:1472538217.436091900
1472538218.4358562: rece_time:1472538218.436218977
1472538219.4363173: rece_time:1472538219.436769962
1472538220.4388194: rece_time:1472538220.439311028
1472538221.4363016: rece_time:1472538221.436706066
1472538222.4388003: rece_time:1472538222.439184904
1472538223.4388206: rece_time:1472538223.439209938
1472538224.4360016: rece_time:1472538224.436361074
1472538225.4387988: rece_time:1472538225.439162970
1472538226.4362320: rece_time:1472538226.436665058
1472538227.4389088: rece_time:1472538227.439313889
1472538228.4388272: rece_time:1472538228.439227104
1472538229.4380891: rece_time:1472538229.438519001
1472538230.4388049: rece_time:1472538230.439271927
1472538231.4360856: rece_time:1472538231.436451912
1472538232.4364070: rece_time:1472538232.436805010
1472538233.4388041: rece_time:1472538233.439213037
1472538234.4388062: rece_time:1472538234.439260960
1472538235.4388040: rece_time:1472538235.439307928
1472538236.4358813: rece_time:1472538236.436299086
1472538237.4364978: rece_time:1472538237.436961889
1472538238.4388058: rece_time:1472538238.439218044
1472538239.4365186: rece_time:1472538239.436852932
1472538240.4364325: rece_time:1472538240.436901093
1472538241.4362860: rece_time:1472538241.436703920
1472538242.4363889: rece_time:1472538242.436841011
1472538243.4388061: rece_time:1472538243.439300060
1472538244.4361607: rece_time:1472538244.436647892
1472538245.4363007: rece_time:1472538245.436769962
1472538246.4363667: rece_time:1472538246.436800003
1472538247.4363052: rece_time:1472538247.436724901
1472538248.4364233: rece_time:1472538248.436836004
1472538249.4387986: rece_time:1472538249.439274073
1472538250.4388284: rece_time:1472538250.439270973
1472538251.4387976: rece_time:1472538251.439148903
1472538252.4336297: rece_time:1472538252.434098005
1472538253.4466193: rece_time:1472538253.446947098
1472538254.4388338: rece_time:1472538254.439279079
1472538255.4387976: rece_time:1472538255.439126968
1472538256.4362204: rece_time:1472538256.436681986
1472538257.4388298: rece_time:1472538257.439197063
1472538258.4326120: rece_time:1472538258.433001041
1472538259.4331906: rece_time:1472538259.433597088
1472538260.4344892: rece_time:1472538260.434884071
1472538261.4344756: rece_time:1472538261.434894085
1472538262.4366727: rece_time:1472538262.437043905
1472538263.4333734: rece_time:1472538263.433818102
1472538264.4356932: rece_time:1472538264.436101913
1472538265.4389002: rece_time:1472538265.439256907
1472538266.4387970: rece_time:1472538266.439162970
1472538267.4387991: rece_time:1472538267.439179897
1472538268.4387961: rece_time:1472538268.439202070
1472538269.4372700: rece_time:1472538269.437612057
1472538270.4387989: rece_time:1472538270.439291954
1472538271.4387990: rece_time:1472538271.439179897
1472538272.4387987: rece_time:1472538272.439176083
1472538273.4388165: rece_time:1472538273.439197063
1472538274.4374612: rece_time:1472538274.437839985
1472538275.4392143: rece_time:1472538275.439616919
1472538276.4388229: rece_time:1472538276.439265013
1472538277.4388875: rece_time:1472538277.439289093
1472538278.4388007: rece_time:1472538278.439213991
1472538279.4387971: rece_time:1472538279.439296961
1472538280.4488002: rece_time:1472538280.449167013
1472538281.4388156: rece_time:1472538281.439158916
1472538282.4388004: rece_time:1472538282.439116001
1472538283.4343002: rece_time:1472538283.434705973
1472538284.4346402: rece_time:1472538284.434995890
1472538285.4358549: rece_time:1472538285.436281919
1472538286.4375873: rece_time:1472538286.438045025
1472538287.4364382: rece_time:1472538287.436829090
1472538288.4387987: rece_time:1472538288.439197063
1472538289.4355722: rece_time:1472538289.435980082
1472538290.4349038: rece_time:1472538290.435257912
1472538291.4342627: rece_time:1472538291.434638977
1472538292.4339375: rece_time:1472538292.434333086
1472538293.4387978: rece_time:1472538293.439181089
1472538294.4387975: rece_time:1472538294.439265966
1472538295.4388352: rece_time:1472538295.439280987
1472538296.4387990: rece_time:1472538296.439130068
1472538297.4387984: rece_time:1472538297.439178944
1472538298.4360813: rece_time:1472538298.436441898
1472538299.4342510: rece_time:1472538299.434621096
1472538300.4388030: rece_time:1472538300.439263105
1472538301.4387982: rece_time:1472538301.439152002
1472538302.4387966: rece_time:1472538302.439181089
1472538303.4387980: rece_time:1472538303.439228058
1472538304.4387983: rece_time:1472538304.439213037
1472538305.4388004: rece_time:1472538305.439270973
1472538306.4387968: rece_time:1472538306.439156055
1472538307.4387989: rece_time:1472538307.439193010
1472538308.4387982: rece_time:1472538308.439183950
1472538309.4387980: rece_time:1472538309.439219952
1472538310.4387991: rece_time:1472538310.439273119
1472538311.4388049: rece_time:1472538311.439332962
1472538312.4388274: rece_time:1472538312.439286947
1472538313.4388057: rece_time:1472538313.439198971
1472538314.4389051: rece_time:1472538314.439352989
1472538315.4355779: rece_time:1472538315.436023951
1472538316.4350881: rece_time:1472538316.435506105
1472538317.4387986: rece_time:1472538317.439166069
1472538318.4487985: rece_time:1472538318.449179888
1472538319.4455391: rece_time:1472538319.445947886
1472538320.4462898: rece_time:1472538320.446722031
1472538321.4453338: rece_time:1472538321.445744991
1472538322.4395393: rece_time:1472538322.439940929
1472538323.4487994: rece_time:1472538323.449207067
1472538324.4447828: rece_time:1472538324.445202112
1472538325.4463091: rece_time:1472538325.446737051
1472538326.4466150: rece_time:1472538326.447077036
1472538327.4488050: rece_time:1472538327.449177980
1472538328.4488009: rece_time:1472538328.449173927
1472538329.4393084: rece_time:1472538329.439696074
1472538330.4444014: rece_time:1472538330.444863081
1472538331.4459389: rece_time:1472538331.446403980
1472538332.4407278: rece_time:1472538332.441147089
1472538333.4424249: rece_time:1472538333.442814112
1472538334.4388078: rece_time:1472538334.439212084
1472538335.4361003: rece_time:1472538335.436469078
1472538336.4487997: rece_time:1472538336.449114084
1472538337.4456132: rece_time:1472538337.446034908
1472538338.4463314: rece_time:1472538338.446711063
1472538339.4460992: rece_time:1472538339.446516991
1472538340.4358840: rece_time:1472538340.436219931
1472538341.4442744: rece_time:1472538341.444593906
1472538342.4446572: rece_time:1472538342.445138931
1472538343.4488151: rece_time:1472538343.449198961
1472538344.4369869: rece_time:1472538344.437459946
1472538345.4489208: rece_time:1472538345.449350119
1472538346.4487687: rece_time:1472538346.449136972
1472538347.4444333: rece_time:1472538347.444919109
1472538348.4446355: rece_time:1472538348.445035934
1472538349.4464061: rece_time:1472538349.446830034
1472538350.4489134: rece_time:1472538350.449338913
1472538351.4367014: rece_time:1472538351.437127113
1472538352.4398280: rece_time:1472538352.440311909
1472538353.4381933: rece_time:1472538353.438548088
1472538354.4376655: rece_time:1472538354.438101053
1472538355.4393600: rece_time:1472538355.439749956
1472538356.4375320: rece_time:1472538356.437860966
1472538357.4365487: rece_time:1472538357.436877012
1472538358.4377856: rece_time:1472538358.438200951
1472538359.4367958: rece_time:1472538359.437211990
1472538360.4447146: rece_time:1472538360.445084095
1472538361.4463608: rece_time:1472538361.446753025
1472538362.4464930: rece_time:1472538362.446923018
1472538363.4452676: rece_time:1472538363.445661068
1472538364.4410506: rece_time:1472538364.441431999
1472538365.4441845: rece_time:1472538365.444608927
1472538366.4462727: rece_time:1472538366.446600914
1472538367.4487995: rece_time:1472538367.449131012
1472538368.4437241: rece_time:1472538368.444149017
1472538369.4488056: rece_time:1472538369.449174881
1472538370.4437699: rece_time:1472538370.444241047
1472538371.4465705: rece_time:1472538371.447052002
1472538372.4370328: rece_time:1472538372.437381983
1472538373.4487969: rece_time:1472538373.449151039
1472538374.4454180: rece_time:1472538374.445841074
1472538375.4480884: rece_time:1472538375.448527098
1472538376.4379485: rece_time:1472538376.438350916
1472538377.4454777: rece_time:1472538377.445884943
1472538378.4463645: rece_time:1472538378.446773052
1472538379.4415226: rece_time:1472538379.441963911
1472538380.4488001: rece_time:1472538380.449198008
1472538381.4452236: rece_time:1472538381.445607901
1472538382.4464137: rece_time:1472538382.446785927
1472538383.4455736: rece_time:1472538383.446019888
1472538384.4476366: rece_time:1472538384.448044062
1472538385.4432411: rece_time:1472538385.443707943
1472538386.4375996: rece_time:1472538386.437984943
1472538387.4443177: rece_time:1472538387.444775105
1472538388.4485733: rece_time:1472538388.448923111
1472538389.4440295: rece_time:1472538389.444432020
1472538390.4378449: rece_time:1472538390.438275099
1472538391.4408638: rece_time:1472538391.441210032
1472538392.4436598: rece_time:1472538392.444008112
1472538393.4460173: rece_time:1472538393.446403027
1472538394.4462802: rece_time:1472538394.446651936
1472538395.4463219: rece_time:1472538395.446687937
1472538396.4427642: rece_time:1472538396.443088055
1472538397.4446561: rece_time:1472538397.445000887
1472538398.4462987: rece_time:1472538398.446645021
1472538399.4444405: rece_time:1472538399.444861889
1472538400.4465002: rece_time:1472538400.446935892
1472538401.4447065: rece_time:1472538401.445099115
1472538402.4489267: rece_time:1472538402.449361086
1472538403.4487965: rece_time:1472538403.449171066
1472538404.4487984: rece_time:1472538404.449181080
1472538405.4385683: rece_time:1472538405.438946962
1472538406.4461984: rece_time:1472538406.446623087
1472538407.4438128: rece_time:1472538407.444266081
1472538408.4489145: rece_time:1472538408.449249029
1472538409.4387348: rece_time:1472538409.439171076
1472538410.4489052: rece_time:1472538410.449348927
1472538411.4440121: rece_time:1472538411.444487095
1472538412.4451343: rece_time:1472538412.445481062
1472538413.4488068: rece_time:1472538413.449142933
1472538414.4487984: rece_time:1472538414.449194908
1472538415.4427022: rece_time:1472538415.443089008
1472538416.4487997: rece_time:1472538416.449207067
1472538417.4429505: rece_time:1472538417.443397999
1472538418.4450123: rece_time:1472538418.445378065
1472538419.4488851: rece_time:1472538419.449317932
1472538420.4488200: rece_time:1472538420.449178934
1472538421.4441732: rece_time:1472538421.444585085
1472538422.4446780: rece_time:1472538422.445270061
1472538423.4450317: rece_time:1472538423.445415974
1472538424.4396900: rece_time:1472538424.440030098
1472538425.4424185: rece_time:1472538425.442837954
1472538426.4396860: rece_time:1472538426.440089941
1472538427.4409907: rece_time:1472538427.441340923
1472538428.4462936: rece_time:1472538428.446623087
1472538429.4458371: rece_time:1472538429.446160078
1472538430.4463301: rece_time:1472538430.446695089
1472538431.4463635: rece_time:1472538431.446784019
1472538432.4487995: rece_time:1472538432.449258089
1472538433.4487994: rece_time:1472538433.449150085
1472538434.4461743: rece_time:1472538434.446535110
1472538435.4445974: rece_time:1472538435.444993973
1472538436.4454953: rece_time:1472538436.445863008
1472538437.4446800: rece_time:1472538437.445107937
1472538438.4461562: rece_time:1472538438.446496010
1472538439.4487986: rece_time:1472538439.449135065
1472538440.4451388: rece_time:1472538440.445544004
1472538441.4453950: rece_time:1472538441.445836067
1472538442.4488272: rece_time:1472538442.449253082
1472538443.4457593: rece_time:1472538443.446126938
1472538444.4406906: rece_time:1472538444.441175938
1472538445.4414156: rece_time:1472538445.441777945
1472538446.4489209: rece_time:1472538446.449351072
1472538447.4471317: rece_time:1472538447.447500944
1472538448.4452200: rece_time:1472538448.445614100
1472538449.4484212: rece_time:1472538449.448771000
1472538450.4488882: rece_time:1472538450.449290037
1472538451.4430216: rece_time:1472538451.443473101
1472538452.4474758: rece_time:1472538452.447841883
1472538453.4464905: rece_time:1472538453.446872950
1472538454.4454407: rece_time:1472538454.445888996
1472538455.4488014: rece_time:1472538455.449196100
1472538456.4455884: rece_time:1472538456.445935965
1472538457.4454227: rece_time:1472538457.445837975
1472538458.4468207: rece_time:1472538458.447273016
1472538459.4488057: rece_time:1472538459.449258089
