1472570018.1805374: rece_time:1472570018.181044102
1472570019.1808277: rece_time:1472570019.181307077
1472570020.1806637: rece_time:1472570020.181159019
1472570021.1807420: rece_time:1472570021.181227922
1472570022.1805742: rece_time:1472570022.181082964
1472570023.1806684: rece_time:1472570023.181241989
1472570025.1808416: rece_time:1472570025.181396961
1472570026.1809404: rece_time:1472570026.181474924
1472570027.1807809: rece_time:1472570027.181104898
1472570028.1808242: rece_time:1472570028.181332111
1472570029.1809261: rece_time:1472570029.181504965
1472570030.1816684: rece_time:1472570030.182141066
1472570031.1811475: rece_time:1472570031.181632996
1472570032.1810271: rece_time:1472570032.181581020
1472570033.1812663: rece_time:1472570033.181840897
1472570034.1813737: rece_time:1472570034.181864977
1472570035.1812370: rece_time:1472570035.181698084
1472570036.1820661: rece_time:1472570036.182559013
1472570037.1812684: rece_time:1472570037.181844950
1472570039.1811889: rece_time:1472570039.181734085
1472570040.1817630: rece_time:1472570040.182228088
1472570041.1813067: rece_time:1472570041.181837082
1472570042.1813266: rece_time:1472570042.181941032
1472570043.1818869: rece_time:1472570043.182477951
1472570044.1819705: rece_time:1472570044.182569981
1472570045.1830699: rece_time:1472570045.183629036
1472570046.1818218: rece_time:1472570046.182385921
1472570047.1819578: rece_time:1472570047.182568073
1472570048.1815220: rece_time:1472570048.182087898
1472570049.1817032: rece_time:1472570049.182184935
1472570050.1818760: rece_time:1472570050.182379961
1472570051.1817984: rece_time:1472570051.182327032
1472570052.1818893: rece_time:1472570052.182413101
1472570053.1819996: rece_time:1472570053.182663918
1472570054.1821332: rece_time:1472570054.182713032
1472570055.1817890: rece_time:1472570055.182398081
1472570056.1828173: rece_time:1472570056.183388948
1472570057.1818088: rece_time:1472570057.182384968
1472570058.1819038: rece_time:1472570058.182487011
1472570059.1821058: rece_time:1472570059.182744980
1472570060.1820235: rece_time:1472570060.182611942
1472570061.1820189: rece_time:1472570061.182670116
1472570062.1821072: rece_time:1472570062.182708025
1472570063.1820575: rece_time:1472570063.182697058
1472570064.1827695: rece_time:1472570064.183315992
1472570065.1822992: rece_time:1472570065.182871103
1472570066.1825200: rece_time:1472570066.183177948
1472570067.1828990: rece_time:1472570067.183533907
1472570068.1825307: rece_time:1472570068.183057070
1472570069.1825003: rece_time:1472570069.183116913
1472570070.1828168: rece_time:1472570070.183367968
1472570071.1824082: rece_time:1472570071.183032990
1472570072.1825204: rece_time:1472570072.183069944
1472570073.1826859: rece_time:1472570073.183175087
1472570074.1825783: rece_time:1472570074.183075905
1472570075.1825646: rece_time:1472570075.183123112
1472570076.1838699: rece_time:1472570076.184376955
1472570077.1826676: rece_time:1472570077.183315992
1472570078.1827355: rece_time:1472570078.183343887
1472570079.1828927: rece_time:1472570079.183444023
1472570080.1831149: rece_time:1472570080.183726072
1472570081.1833904: rece_time:1472570081.183993101
1472570082.1828846: rece_time:1472570082.183397055
1472570083.1835147: rece_time:1472570083.184070110
1472570084.1836840: rece_time:1472570084.184200048
1472570085.1830032: rece_time:1472570085.183640957
1472570086.1831408: rece_time:1472570086.183764935
1472570087.1839860: rece_time:1472570087.184546947
1472570088.1830822: rece_time:1472570088.183748007
1472570089.1831551: rece_time:1472570089.183672905
1472570090.1844292: rece_time:1472570090.184958935
1472570091.1835573: rece_time:1472570091.184114933
1472570093.1836574: rece_time:1472570093.184165001
1472570094.1834704: rece_time:1472570094.184060097
1472570095.1835756: rece_time:1472570095.184099913
1472570096.1839336: rece_time:1472570096.184475899
1472570097.1835439: rece_time:1472570097.184154987
1472570098.1846263: rece_time:1472570098.185185909
1472570099.1839042: rece_time:1472570099.184392929
1472570100.1835284: rece_time:1472570100.184098005
1472570101.1836399: rece_time:1472570101.184207916
1472570102.1835769: rece_time:1472570102.184153080
1472570103.1836588: rece_time:1472570103.184242964
1472570104.1838559: rece_time:1472570104.184446096
1472570105.1838060: rece_time:1472570105.184284925
1472570106.1842470: rece_time:1472570106.184868097
1472570107.1838026: rece_time:1472570107.184340954
1472570108.1840585: rece_time:1472570108.184606075
1472570109.1844127: rece_time:1472570109.184890032
1472570110.1838922: rece_time:1472570110.184442997
1472570111.1839598: rece_time:1472570111.184561968
1472570112.1841456: rece_time:1472570112.184763908
1472570113.1841417: rece_time:1472570113.184746027
1472570114.1842739: rece_time:1472570114.184801102
1472570115.1853439: rece_time:1472570115.185924053
1472570116.1858039: rece_time:1472570116.186338902
1472570117.1843485: rece_time:1472570117.184844017
1472570118.1847542: rece_time:1472570118.185265064
1472570119.1843633: rece_time:1472570119.184889078
1472570120.1844997: rece_time:1472570120.185082912
1472570121.1848388: rece_time:1472570121.185295105
1472570122.1847363: rece_time:1472570122.185221910
1472570123.1847396: rece_time:1472570123.185209036
1472570124.1845236: rece_time:1472570124.185041904
1472570125.1845625: rece_time:1472570125.185036898
1472570126.1845670: rece_time:1472570126.185101986
1472570127.1847236: rece_time:1472570127.185201883
1472570128.1847831: rece_time:1472570128.185430050
1472570129.1846313: rece_time:1472570129.185129881
1472570130.1848208: rece_time:1472570130.185307026
1472570131.1847353: rece_time:1472570131.185286045
1472570132.1855367: rece_time:1472570132.186156988
1472570133.1848143: rece_time:1472570133.185336113
1472570134.1850740: rece_time:1472570134.185653925
1472570135.1848843: rece_time:1472570135.185391903
1472570136.1849328: rece_time:1472570136.185477018
1472570137.1858381: rece_time:1472570137.186378002
1472570139.1854595: rece_time:1472570139.186017990
1472570140.1851988: rece_time:1472570140.185677052
1472570141.1855068: rece_time:1472570141.186122894
1472570142.1854289: rece_time:1472570142.186012983
1472570144.1852033: rece_time:1472570144.185776949
1472570145.1853419: rece_time:1472570145.185914040
1472570146.1853292: rece_time:1472570146.185976982
1472570147.1857893: rece_time:1472570147.186352968
1472570148.1855702: rece_time:1472570148.186161995
1472570149.1855564: rece_time:1472570149.186146021
1472570150.1855016: rece_time:1472570150.186077118
1472570151.1855157: rece_time:1472570151.186063051
1472570152.1856011: rece_time:1472570152.186093092
1472570153.1858075: rece_time:1472570153.186378002
1472570154.1857747: rece_time:1472570154.186311007
1472570155.1859551: rece_time:1472570155.186532974
1472570156.1857838: rece_time:1472570156.186331987
1472570157.1858822: rece_time:1472570157.186451912
1472570158.1872783: rece_time:1472570158.187855005
1472570159.1862341: rece_time:1472570159.186851025
1472570160.1858590: rece_time:1472570160.186316013
1472570161.1861120: rece_time:1472570161.186678886
1472570162.1859853: rece_time:1472570162.186593056
1472570163.1861334: rece_time:1472570163.186678886
1472570164.1863792: rece_time:1472570164.186902046
1472570165.1864173: rece_time:1472570165.186896086
1472570166.1870288: rece_time:1472570166.187546015
1472570167.1861475: rece_time:1472570167.186687946
1472570168.1862889: rece_time:1472570168.186842918
1472570169.1872541: rece_time:1472570169.187745094
1472570170.1862475: rece_time:1472570170.186784983
1472570171.1863082: rece_time:1472570171.186928034
1472570172.1869552: rece_time:1472570172.187494040
1472570173.1866232: rece_time:1472570173.187098026
1472570174.1865412: rece_time:1472570174.187114000
1472570175.1867461: rece_time:1472570175.187263966
1472570176.1865661: rece_time:1472570176.187035084
1472570177.1865894: rece_time:1472570177.187061071
1472570178.1868553: rece_time:1472570178.187335014
1472570179.1866728: rece_time:1472570179.187285900
1472570180.1866565: rece_time:1472570180.187176943
1472570181.1874064: rece_time:1472570181.187916994
1472570182.1867756: rece_time:1472570182.187325954
1472570183.1869060: rece_time:1472570183.187520981
1472570184.1871623: rece_time:1472570184.187774897
1472570185.1871037: rece_time:1472570185.187669039
1472570186.1878900: rece_time:1472570186.188429117
1472570187.1873168: rece_time:1472570187.187927961
1472570188.1869201: rece_time:1472570188.187463045
1472570189.1872121: rece_time:1472570189.187731981
1472570190.1877247: rece_time:1472570190.188268900
1472570191.1874020: rece_time:1472570191.187907934
1472570192.1875357: rece_time:1472570192.188102007
1472570193.1881244: rece_time:1472570193.188698053
1472570194.1874472: rece_time:1472570194.187978029
1472570195.1874626: rece_time:1472570195.188044071
1472570196.1874026: rece_time:1472570196.187947989
1472570197.1877318: rece_time:1472570197.188293934
1472570198.1875298: rece_time:1472570198.188076973
1472570199.1873881: rece_time:1472570199.187968016
1472570200.1875777: rece_time:1472570200.188117981
1472570201.1876689: rece_time:1472570201.188266039
1472570202.1877728: rece_time:1472570202.188290119
1472570203.1879544: rece_time:1472570203.188570023
1472570204.1878719: rece_time:1472570204.188520908
1472570205.1877826: rece_time:1472570205.188405991
1472570206.1876827: rece_time:1472570206.188262939
1472570207.1891302: rece_time:1472570207.189661026
1472570208.1879276: rece_time:1472570208.188438892
1472570209.1883447: rece_time:1472570209.188834906
1472570210.1877993: rece_time:1472570210.188353062
1472570211.1878827: rece_time:1472570211.188400030
1472570212.1880251: rece_time:1472570212.188536882
1472570213.1882493: rece_time:1472570213.188818932
1472570214.1880084: rece_time:1472570214.188580036
1472570215.1881381: rece_time:1472570215.188726902
1472570216.1881474: rece_time:1472570216.188627005
1472570217.1887783: rece_time:1472570217.189291954
1472570218.1882014: rece_time:1472570218.188791990
1472570219.1886798: rece_time:1472570219.189204931
1472570220.1883444: rece_time:1472570220.188895941
1472570221.1882012: rece_time:1472570221.188776970
1472570223.1887491: rece_time:1472570223.189176083
1472570224.1884141: rece_time:1472570224.188946962
1472570225.1883611: rece_time:1472570225.188868999
1472570226.1885612: rece_time:1472570226.189127922
1472570227.1886235: rece_time:1472570227.189202070
1472570228.1887671: rece_time:1472570228.189306974
1472570229.1892678: rece_time:1472570229.189820051
1472570230.1887173: rece_time:1472570230.189213991
1472570231.1886203: rece_time:1472570231.189172983
1472570232.1888884: rece_time:1472570232.189390898
1472570234.1886804: rece_time:1472570234.189246893
1472570235.1890583: rece_time:1472570235.189625978
1472570236.1889406: rece_time:1472570236.189496040
1472570237.1888400: rece_time:1472570237.189383030
1472570238.1888516: rece_time:1472570238.189414024
1472570239.1892817: rece_time:1472570239.189825058
1472570240.1892413: rece_time:1472570240.189937115
1472570241.1893931: rece_time:1472570241.189984083
1472570242.1889978: rece_time:1472570242.189558029
1472570243.1890619: rece_time:1472570243.189572096
1472570244.1892139: rece_time:1472570244.189722061
1472570245.1893326: rece_time:1472570245.189762115
