1472537800.4187978: rece_time:1472537800.419153929
1472537801.4187978: rece_time:1472537801.419229031
1472537802.4187958: rece_time:1472537802.419085026
1472537803.4187980: rece_time:1472537803.419090986
1472537804.4262438: rece_time:1472537804.426626921
1472537805.4264170: rece_time:1472537805.426847935
1472537806.4263400: rece_time:1472537806.426670074
1472537807.4253595: rece_time:1472537807.425690889
1472537808.4263023: rece_time:1472537808.426599979
1472537809.4150997: rece_time:1472537809.415530920
1472537810.4168200: rece_time:1472537810.417088032
1472537811.4161766: rece_time:1472537811.416481972
1472537812.4224792: rece_time:1472537812.422759056
1472537813.4263645: rece_time:1472537813.426745892
1472537814.4263729: rece_time:1472537814.426767111
1472537815.4251911: rece_time:1472537815.425512075
1472537816.4263616: rece_time:1472537816.426676035
1472537817.4264352: rece_time:1472537817.426846981
1472537818.4287976: rece_time:1472537818.429251909
1472537819.4262700: rece_time:1472537819.426632881
1472537820.4229532: rece_time:1472537820.423305035
1472537821.4263732: rece_time:1472537821.426776886
1472537822.4263422: rece_time:1472537822.426724911
1472537823.4286861: rece_time:1472537823.429086924
1472537824.4204319: rece_time:1472537824.420943022
1472537825.4226933: rece_time:1472537825.423175097
1472537826.4258009: rece_time:1472537826.426151991
1472537827.4255216: rece_time:1472537827.425926924
1472537828.4262955: rece_time:1472537828.426716089
1472537829.4388006: rece_time:1472537829.439326048
1472537830.4220217: rece_time:1472537830.422409058
1472537831.4246788: rece_time:1472537831.425026894
1472537832.4261673: rece_time:1472537832.426563978
1472537833.4206340: rece_time:1472537833.421034098
1472537834.4165792: rece_time:1472537834.417057037
1472537835.4253859: rece_time:1472537835.425793886
1472537836.4263241: rece_time:1472537836.426662922
1472537837.4266802: rece_time:1472537837.427093983
1472537838.4263079: rece_time:1472537838.426747084
1472537839.4248190: rece_time:1472537839.425224066
1472537840.4287998: rece_time:1472537840.429141998
1472537841.4229075: rece_time:1472537841.423319101
1472537842.4236003: rece_time:1472537842.423954010
1472537843.4256079: rece_time:1472537843.425946951
1472537844.4263464: rece_time:1472537844.426723003
1472537845.4243822: rece_time:1472537845.424783945
1472537846.4261885: rece_time:1472537846.426549911
1472537847.4234316: rece_time:1472537847.423861980
1472537848.4253811: rece_time:1472537848.425709963
1472537849.4287995: rece_time:1472537849.429263115
1472537850.4255713: rece_time:1472537850.425832033
1472537851.4229660: rece_time:1472537851.423219919
1472537852.4258591: rece_time:1472537852.426117897
1472537853.4172129: rece_time:1472537853.417608023
1472537854.4170311: rece_time:1472537854.417372942
1472537855.4179504: rece_time:1472537855.418365002
1472537856.4253178: rece_time:1472537856.425683022
1472537857.4263587: rece_time:1472537857.426832914
1472537858.4288006: rece_time:1472537858.429220915
1472537859.4287984: rece_time:1472537859.429261923
1472537860.4220818: rece_time:1472537860.422506094
1472537861.4237160: rece_time:1472537861.424190998
1472537862.4290124: rece_time:1472537862.429461002
1472537863.4288112: rece_time:1472537863.429203987
1472537864.4241778: rece_time:1472537864.424599886
1472537865.4288375: rece_time:1472537865.429286957
1472537866.4288081: rece_time:1472537866.429265022
1472537867.4259897: rece_time:1472537867.426409960
1472537868.4288221: rece_time:1472537868.429193020
1472537869.4250627: rece_time:1472537869.425508976
1472537870.4181666: rece_time:1472537870.418518066
1472537871.4254848: rece_time:1472537871.425889015
1472537872.4175684: rece_time:1472537872.417918921
1472537873.4201068: rece_time:1472537873.420465946
1472537874.4181695: rece_time:1472537874.418539047
1472537875.4180545: rece_time:1472537875.418435097
1472537876.4181282: rece_time:1472537876.418517113
1472537877.4216319: rece_time:1472537877.422044992
1472537878.4183486: rece_time:1472537878.418687105
1472537879.4189289: rece_time:1472537879.419337988
1472537880.4263037: rece_time:1472537880.426742077
1472537881.4228095: rece_time:1472537881.423177958
1472537882.4253942: rece_time:1472537882.425787926
1472537883.4263174: rece_time:1472537883.426687956
1472537884.4289356: rece_time:1472537884.429346085
1472537885.4183766: rece_time:1472537885.418772936
1472537886.4255145: rece_time:1472537886.425882101
1472537887.4288141: rece_time:1472537887.429200888
1472537888.4246085: rece_time:1472537888.424942017
1472537889.4288188: rece_time:1472537889.429290056
1472537890.4237808: rece_time:1472537890.424128056
1472537891.4244880: rece_time:1472537891.424875021
1472537892.4261858: rece_time:1472537892.426541090
1472537893.4288001: rece_time:1472537893.429267883
1472537894.4228994: rece_time:1472537894.423397064
1472537895.4259343: rece_time:1472537895.426347971
1472537896.4262461: rece_time:1472537896.426632881
1472537897.4287987: rece_time:1472537897.429176092
1472537898.4249771: rece_time:1472537898.425381899
1472537899.4273763: rece_time:1472537899.427774906
1472537900.4287995: rece_time:1472537900.429176092
1472537901.4257380: rece_time:1472537901.426131964
1472537902.4287993: rece_time:1472537902.429105997
1472537903.4244328: rece_time:1472537903.424798965
1472537904.4262016: rece_time:1472537904.426527977
1472537905.4288210: rece_time:1472537905.429269075
1472537906.4207588: rece_time:1472537906.421174049
1472537907.4202109: rece_time:1472537907.420737028
1472537908.4258322: rece_time:1472537908.426181078
1472537909.4214440: rece_time:1472537909.421868086
1472537910.4219572: rece_time:1472537910.422344923
1472537911.4229275: rece_time:1472537911.423405886
1472537912.4213389: rece_time:1472537912.421854973
1472537913.4205330: rece_time:1472537913.420968056
1472537914.4192231: rece_time:1472537914.419594049
1472537915.4288060: rece_time:1472537915.429224014
1472537916.4209582: rece_time:1472537916.421377897
1472537917.4193112: rece_time:1472537917.419657946
1472537918.4215124: rece_time:1472537918.421921015
1472537919.4208018: rece_time:1472537919.421225071
1472537920.4211968: rece_time:1472537920.421608925
1472537921.4194716: rece_time:1472537921.419959068
1472537922.4198037: rece_time:1472537922.420100927
1472537923.4195662: rece_time:1472537923.419867992
1472537924.4232580: rece_time:1472537924.423645020
1472537925.4231896: rece_time:1472537925.423643112
1472537926.4202416: rece_time:1472537926.420713902
1472537927.4256050: rece_time:1472537927.426048040
1472537928.4263629: rece_time:1472537928.426839113
1472537929.4252724: rece_time:1472537929.425740957
1472537930.4251316: rece_time:1472537930.425476074
1472537931.4288119: rece_time:1472537931.429258108
1472537932.4287997: rece_time:1472537932.429148912
1472537933.4287987: rece_time:1472537933.429198980
1472537934.4243852: rece_time:1472537934.424829960
1472537935.4260263: rece_time:1472537935.426522017
1472537936.4288996: rece_time:1472537936.429254055
1472537937.4287991: rece_time:1472537937.429145098
1472537938.4246742: rece_time:1472537938.424999952
1472537939.4273221: rece_time:1472537939.427642107
1472537940.4288069: rece_time:1472537940.429224014
1472537941.4288090: rece_time:1472537941.429285049
1472537942.4341622: rece_time:1472537942.434566021
1472537943.4253352: rece_time:1472537943.425704002
1472537944.4262209: rece_time:1472537944.426619053
1472537945.4230052: rece_time:1472537945.423388958
1472537946.4248528: rece_time:1472537946.425254107
1472537947.4266066: rece_time:1472537947.427012920
1472537948.4287983: rece_time:1472537948.429183960
1472537949.4210183: rece_time:1472537949.421473980
1472537950.4289047: rece_time:1472537950.429358006
1472537951.4252082: rece_time:1472537951.425642967
